"","tagid","site.pop","rep","ind","branch","subBranch","conductance","basal_diameter","length","k_basalarea","leaf_area","K_leaf_mg","k_leaf_mmol","Notes1","basal_area","open_at","Proc_date","File_name","OV_flag","kstem","psi","length.to.leaves","Month","Day","Year","MDY","Method","pop","site","site.rep","ind.id","Al_As","cwd","pet","aet","ppt","tmn","tmx","Tdjf","Tjja","Ele","doy","kstem.sa","kstem.sa.l","avglength","avglegnth","kstem.sa.l.new"
"96","H22_3_a_b3","H22",3,"a","b3","",0.005618021,1.61,90,0.007153086,61.589,0.912179316,50.67662866,"not open",2.03583057934253,NA,43239,"H5_051918",0,50.67662866,NA,NA,5,19,2018,43239,"Sperry","22","H","H.3","H22_3_a",30.2525173877142,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,169,1533.09558968738,1379.78603071865,NA,NA,NA
"97","H22_3_a_b4","H22",3,"a","b4","",0.002238696,2.17,111,0.002850396,35.112,0.637587048,35.42150264,"",3.69836141162224,NA,43239,"H5_051918",0,35.42150264,NA,NA,5,19,2018,43239,"Sperry","22","H","H.3","H22_3_a",9.49393422980761,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,169,336.289416385117,373.281252187479,NA,NA,NA
"98","H22_3_a_b5","H22",3,"a","b5","",0.001759041,1.4675,128,0.00223968,55.7,0.315806293,17.54479405,"",1.6913991235231,NA,43239,"H5_051918",0,17.54479405,NA,NA,5,19,2018,43239,"Sperry","22","H","H.3","H22_3_a",32.9313165800747,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,169,577.773167192761,739.549654006735,NA,NA,NA
"100","H22_5_c_b1","H22",5,"c","b1","",0.00226283,1.51,55,NA,24.654,0.917834674,50.99081523,"",1.79078635236252,NA,43249,"H8_052918",0,50.99081523,NA,30,5,29,2018,43249,"Sperry","22","H","H.5","H22_5_c",13.7671364132717,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,701.99750909534,386.098630002437,170,NA,1193.39576546208
"101","H22_5_c_b2","H22",5,"c","b2","",0.005410896,2.22,112,NA,40.798,1.326265016,73.68138979,"good",3.87075630848798,NA,43249,"H8_052918",0,73.68138979,NA,NA,5,29,2018,43249,"Sperry","22","H","H.5","H22_5_c",10.5400590345965,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,776.606198137712,869.798941914238,NA,NA,NA
"103","H22_5_c_b4","H22",5,"c","b4","",0.005885133,1.88,114,NA,51.333,1.146461843,63.69232459,"",2.77591126871194,NA,43249,"H8_052918",0,63.69232459,NA,31,5,29,2018,43249,"Sperry","22","H","H.5","H22_5_c",18.4923057802994,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,1177.81794217636,1342.71245408105,290,NA,3415.67203231145
"104","H22_6_c_b1","H22",6,"c","b1","",0.000756105,1.63,43.8,NA,22.431,0.337080376,18.72668755,"",2.08672438033068,NA,43249,"H8_052918",0,18.72668755,NA,27,5,29,2018,43249,"Sperry","22","H","H.6","H22_6_c",10.7493832014583,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,201.300340568927,88.1695491691902,141.6,NA,285.041282245601
"105","H22_6_c_b2","H22",6,"c","b2","",0.003009194,1.78,80,NA,28.182,1.067771649,59.32064719,"",2.48845554090848,NA,43249,"H8_052918",0,59.32064719,NA,30,5,29,2018,43249,"Sperry","22","H","H.6","H22_6_c",11.3250968469026,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,671.812074447693,537.449659558155,220,NA,1477.98656378493
"106","H22_6_c_b3","H22",6,"c","b3","",0.0008876,1.43,42,NA,26.412,0.336059363,18.66996462,"",1.60606070433144,NA,43249,"H8_052918",0,18.66996462,NA,25,5,29,2018,43249,"Sperry","22","H","H.6","H22_6_c",16.4452065409287,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,307.031424287732,128.953198200847,134,NA,411.42210854556
"107","H22_6_c_b4","H22",6,"c","b4","",0.00560725,2.28,84,NA,68.128,0.823046336,45.72479642,"",4.0828138126053,NA,43249,"H8_052918",0,45.72479642,NA,23,5,29,2018,43249,"Sperry","22","H","H.6","H22_6_c",16.6865311833867,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,179,762.988241316336,640.910122705722,214,NA,1632.79483641696
"108","H22_8_b_b1","H22",8,"b","b1","",0.005025635,1.74,87,0.006398836,75.086,0.669317147,37.18428592,"",2.37787147950211,NA,43259,"H9_060818",0,37.18428592,NA,27.7,6,8,2018,43259,"Sperry","22","H","H.8","H22_8_b",31.5769799365783,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,188,1174.16745045183,1021.52568189309,229.4,NA,2693.5401313365
"109","H22_8_b_b2","H22",8,"b","b2","",0.008609888,2.26,187,0.010962449,105.068,0.819458662,45.52548124,"",4.01149965936881,NA,43259,"H9_060818",0,45.52548124,NA,53,6,8,2018,43259,"Sperry","22","H","H.8","H22_8_b",26.1917010897944,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,188,1192.38979660712,2229.76891965532,480,NA,5723.4710237142
"110","H22_8_b_b3","H22",8,"b","b3","",0.007154461,1.59,116,0.009109342,90.065,0.794366436,44.13146867,"",1.98556509688509,NA,43259,"H9_060818",0,44.13146867,NA,31,6,8,2018,43259,"Sperry","22","H","H.8","H22_8_b",45.3598827564465,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,188,2001.79824474099,2322.08596389955,294,NA,5885.28683953852
"111","H26_1_c_b1","H26",1,"c","b1","",0.001281714,1.93,48,0.001631929,49.213,0.260442257,14.46901429,"wtf?",2.92552961883916,NA,43235,"H1_051518",0,15.80873783,NA,NA,5,15,2018,43235,"Sperry","26","H","H.1","H26_1_c",16.8219113842121,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,165,265.933186872501,127.647929698801,NA,NA,NA
"112","H26_1_c_b2","H26",1,"c","b2","",0.001592606,2.22,96,0.002027768,24.301,0.655366317,36.40923983,"leak? Open vessel? Might be usable",3.87075630848798,NA,43235,"H1_051518",0,39.78046574,NA,NA,5,15,2018,43235,"Sperry","26","H","H.1","H26_1_c",6.27810124515242,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,165,249.745791495037,239.755959835236,NA,NA,NA
"117","H26_3_b_b1","H26",3,"c","b1","",0.003420436,1.42,80,NA,46.986,0.72796918,40.4427322,"",1.58367685667461,NA,43242,"H6_052218",0,40.4427322,NA,NA,5,22,2018,43242,"Sperry","26","H","H.3","H26_3_b",29.668931387089,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,172,1199.89264674822,959.914117398574,NA,NA,NA
"121","H26_3_b_b5","H26",3,"c","b5","",0.004651024,1.52,99,NA,41.4,1.123435637,62.41309093,"",1.81458391671346,NA,43242,"H6_052218",0,62.41309093,NA,NA,5,22,2018,43242,"Sperry","26","H","H.3","H26_3_b",22.8151476592952,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,172,1423.96388544097,1409.72424658656,NA,NA,NA
"122","H26_4_b_b1","H26",4,"b","b1","",0.004960752,1.56,105,NA,37.255,1.331566829,73.97593495,"no open",1.91134497044403,NA,43242,"H6_052218",0,73.97593495,NA,NA,5,22,2018,43242,"Sperry","26","H","H.4","H26_4_b",19.4915102067343,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,172,1441.90269113063,1513.99782568717,NA,NA,NA
"126","H26_4_b_b5","H26",4,"b","b5","",0.000596223,1.06,34,NA,7.812,0.763214273,42.40079296,"",0.882473376393373,NA,43242,"H6_052218",0,42.40079296,NA,NA,5,22,2018,43242,"Sperry","26","H","H.4","H26_4_b",8.85239170832244,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,172,375.3484280254,127.618465528636,NA,NA,NA
"127","H26_6_c_b1","H26",6,"c","b1","",0.00144343,1.73,114,NA,24.558,0.587763598,32.6535332,"",2.35061816323222,NA,43249,"H8_052918",0,32.6535332,NA,36,5,29,2018,43249,"Sperry","26","H","H.6","H26_6_c",10.4474645793732,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,179,341.146631498388,388.907159908162,300,NA,1023.43989449516
"128","H26_6_c_b2","H26",6,"c","b2","",0.001594497,1.84,108,NA,27.215,0.585889153,32.54939741,"",2.6590440219984,NA,43249,"H8_052918",0,32.54939741,NA,49,5,29,2018,43249,"Sperry","26","H","H.6","H26_6_c",10.2348813238325,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,179,333.139219653612,359.790357225901,314,NA,1046.05714971234
"129","H26_6_c_b3","H26",6,"c","b3","",0.002975032,1.56,68,NA,33.12,0.898258426,49.90324588,"",1.91134497044403,NA,43249,"H8_052918",0,49.90324588,NA,29,5,29,2018,43249,"Sperry","26","H","H.6","H26_6_c",17.3281121472833,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,179,864.729041122092,588.015747963023,194,NA,1677.57433977686
"131","H26_8_c_b2","H26",8,"c","b2","",0.005295581,1.28,82.4,0.006742542,50.208,1.054728458,58.59602543,"",1.28679635091038,NA,43259,"H9_060818",0,58.59602543,NA,40,6,8,2018,43259,"Sperry","26","H","H.8","H26_8_c",39.0178290173725,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,188,2286.28970132535,1883.90271389209,244.8,NA,5596.83718884445
"136","H26_8_c_b7","H26",8,"c","b7","",0.002467941,1.695,68.6,0.00314228,19.01,1.298233029,72.12405718,"ok?",2.25646855839495,NA,43259,"H9_060818",0,72.12405718,NA,37,6,8,2018,43259,"Sperry","26","H","H.8","H26_8_c",8.42466868384906,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,188,607.621285876485,416.828202111269,211.2,NA,1283.29615577114
"137","H26_8_c_b8","H26",8,"c","b8","",0.001616502,1.86,88,0.002058193,25.39,0.636668586,35.37047698,"good",2.71716348608981,NA,43259,"H9_060818",0,35.37047698,NA,40,6,8,2018,43259,"Sperry","26","H","H.8","H26_8_c",9.3443033994756,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,188,330.512468285287,290.850972091053,256,NA,846.111918810336
"140","H3_1_b_b3","H3",1,"b","b3","",0.001903186,2.08,100,0.002423212,49.715,0.382819333,21.26774071,"no open",3.39794661412272,NA,43236,"H2_051618",0,23.63082301,NA,NA,5,16,2018,43236,"Sperry","3","H","H.1","H3_1_b",14.630894962673,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,345.740089340827,345.740089340827,NA,NA,NA
"141","H3_1_b_b4","H3",1,"b","b4","",0.002006868,1.93,60.5,0.002555224,34.145,0.587748859,32.65271438,"no open",2.92552961883916,NA,43236,"H2_051618",0,36.28079375,NA,NA,5,16,2018,43236,"Sperry","3","H","H.1","H3_1_b",11.6713909782765,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,423.44732885846,256.185633959369,NA,NA,NA
"145","H3_2_a_b1","H3",2,"a","b1","",0.005667637,1.64,53.8,0.007216258,56.308,1.006541972,55.91899845,"at 24.5 in Hg",2.11240690027378,NA,43236,"H3_051618",0,55.91899845,NA,NA,5,16,2018,43236,"Sperry","3","H","H.2","H3_2_a",26.6558493028508,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,1490.56839584955,801.925796967057,NA,NA,NA
"146","H3_2_a_b2","H3",2,"a","b2","",0.00627423,2.23,112,0.007988596,70.37,0.891605755,49.53365305,"",3.90570652675917,NA,43236,"H3_051618",0,49.53365305,NA,NA,5,16,2018,43236,"Sperry","3","H","H.2","H3_2_a",18.0172267214328,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,892.459057342644,999.554144223761,NA,NA,NA
"147","H3_2_a_b3","H3",2,"a","b3","",0.00266946,2.12,45,0.003398861,67,0.39842684,22.13482447,"weird behavior maybe should remove.",3.52989350557349,NA,43236,"H3_051618",0,22.13482447,NA,NA,5,16,2018,43236,"Sperry","3","H","H.2","H3_2_a",18.9807425901691,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,420.135405543646,189.060932494641,NA,NA,NA
"148","H3_2_a_b4","H3",2,"a","b4","",0.002489813,2.063333333,34.99,0.003170128,37,0.672922356,37.38457531,"",3.34371050653664,NA,43236,"H3_051618",0,37.38457531,NA,NA,5,16,2018,43236,"Sperry","3","H","H.2","H3_2_a",11.0655512574036,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,166,413.680934329069,144.746958921741,NA,NA,NA
"149","H3_3_b_b1","H3",3,"b","b1","",0.002693118,1.49,96,0.003428984,43.987,0.612253089,34.01406052,"no open",1.74366246255867,NA,43239,"H5_051918",0,34.01406052,NA,NA,5,19,2018,43239,"Sperry","3","H","H.3","H3_3_b",25.2267861151595,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,169,858.065429646131,823.742812460286,NA,NA,NA
"150","H3_3_b_b2","H3",3,"b","b2","",0.001941762,1.405,46,0.002472328,33.753,0.575285836,31.9603242,"",1.55039560950065,NA,43239,"H5_051918",0,31.9603242,NA,NA,5,19,2018,43239,"Sperry","3","H","H.3","H3_3_b",21.7705724868965,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,169,695.794554700814,320.065495162374,NA,NA,NA
"151","H3_3_b_b3","H3",3,"b","b3","",0.00278977,1.396666667,38,0.003552045,26.722,1.043997349,57.99985274,"",1.53205874477818,NA,43239,"H5_051918",0,57.99985274,NA,NA,5,19,2018,43239,"Sperry","3","H","H.3","H3_3_b",17.4418899347551,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,169,1011.62704772308,384.418278134772,NA,NA,NA
"152","H3_5_c_b1","H3",5,"c","b1","",0.002780657,2.2,116,NA,66.974,0.415184571,23.06580949,"",3.80132711084365,NA,43249,"H8_052918",0,23.06580949,NA,52,5,29,2018,43249,"Sperry","3","H","H.5","H3_5_c",17.6185837332836,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,179,406.386895875533,471.408799215619,336,NA,1365.45997014179
"153","H3_5_c_b2","H3",5,"c","b2","",0.003722297,1.82,100,NA,59.722,0.623270646,34.62614698,"",2.60155287643771,NA,43249,"H8_052918",0,34.62614698,NA,30,5,29,2018,43249,"Sperry","3","H","H.5","H3_5_c",22.9562891228938,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,179,794.887841284696,794.887841284696,260,NA,2066.70838734021
"154","H3_5_c_b3","H3",5,"c","b3","",0.005776315,2.42,178,NA,85.568,0.675055544,37.5030858,"",4.59960580412082,NA,43249,"H8_052918",0,37.5030858,NA,51,5,29,2018,43249,"Sperry","3","H","H.5","H3_5_c",18.6033333385524,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,179,697.682406361732,1241.87468332388,458,NA,3195.38542113673
"155","H3_6_a_b1","H3",6,"a","b1","",0.006920004,1.98,103,0.008810821,76.696,0.902263955,50.12577526,"",3.07907495978336,NA,43259,"H9_060818",0,50.12577526,NA,67,6,8,2018,43259,"Sperry","3","H","H.6","H3_6_a",24.9087797477319,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,188,1248.57189563565,1286.02905250472,340,NA,4245.1444451612
"156","H3_6_a_b2","H3",6,"a","b2","",0.007869958,1.92,98,0.010020341,78.166,1.006826256,55.93479198,"",2.89529178954835,NA,43259,"H9_060818",0,55.93479198,NA,65,6,8,2018,43259,"Sperry","3","H","H.6","H3_6_a",26.9976243092906,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,188,1510.10649969436,1479.90436970047,326,NA,4922.94718900361
"157","H3_6_a_b3","H3",6,"a","b3","",0.003791764,1.69,72.5,0.004827824,52.456,0.72284667,40.15814835,"",2.24317569447945,NA,43259,"H9_060818",0,40.15814835,NA,41.5,6,8,2018,43259,"Sperry","3","H","H.6","H3_6_a",23.384704162539,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,188,939.086418880105,680.837653688076,228,NA,2141.11703504664
"159","SF1_4_c_b1","SF1",4,"c","b1","",0.00390122,NA,NA,NA,78.053,0.499816771,27.76759837,"",NA,NA,43231,"SF_reprise2_051118",0,30.33865584,NA,NA,5,11,2018,43231,"Sperry","1","SF","SF.4","SF1_4_c",NA,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,161,NA,NA,NA,NA,NA
"160","SF1_4_c_b2","SF1",4,"c","b2","",0.001943683,2.07,97.5,NA,60.772,0.319832018,17.76844547,"",3.36535259034173,NA,43231,"SF_reprise2_051118",0,19.41366137,NA,NA,5,11,2018,43231,"Sperry","1","SF","SF.4","SF1_4_c",18.0581375557528,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,161,350.574567480265,341.810203293258,NA,NA,NA
"163","SF1_5_a_b1","SF1",5,"a","b1","",0.003149754,1.31,47.13,0.00233699,46.744,0.673830574,37.43503188,"psi = 0.4 @134",1.34782178820636,NA,43231,"SF_reprise_051118",0,40.90121635,NA,NA,5,11,2018,43231,"Sperry","1","SF","SF.5","SF1_5_a",34.6811428699379,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,161,1418.50092778859,668.539487266762,NA,NA,NA
"166","SF1_5_a_b4","SF1",5,"a","b4","",0.001750171,1.26,32.95,0.001403662,32.704,0.535155133,29.73084073,"",1.24689812420979,NA,43231,"SF_reprise_051118",0,32.48367874,NA,NA,5,11,2018,43231,"Sperry","1","SF","SF.5","SF1_5_a",26.2282855070665,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,161,851.991200312546,280.731100502984,NA,NA,NA
"167","SF1_5_a_b6","SF1",5,"a","b6","",0.00309116,1.637,67.86,0.001468747,89.967,0.343588194,19.088233,"",2.10468565092942,NA,43231,"SF_reprise_051118",0,20.85565067,NA,NA,5,11,2018,43231,"Sperry","1","SF","SF.5","SF1_5_a",42.7460509175188,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,161,891.496705457805,604.969664323666,NA,NA,NA
"168","SF1_9_c_b2","SF1",9,"c","b2","",0.004439784,1.82,50.5,0.005652907,77.443,0.573296959,31.84983103,"",2.60155287643771,NA,43232,"SF_reprise_051218",0,34.79887059,NA,NA,5,12,2018,43232,"Sperry","1","SF","SF.9","SF1_9_c",29.7679899960528,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,162,1035.89243159705,523.125677956513,NA,NA,NA
"169","SF1_9_c_b3","SF1",9,"c","b3","",0.002986882,1.59,60,0.003803016,54.207,0.551014066,30.61189255,"",1.98556509688509,NA,43232,"SF_reprise_051218",0,33.44630891,NA,NA,5,12,2018,43232,"Sperry","1","SF","SF.9","SF1_9_c",27.3005403273047,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,162,913.102305196945,547.861383118167,NA,NA,NA
"171","SF1_9_c_b5","SF1",9,"c","b5","",0.006294544,1.74,70,0.008014462,92.785,0.67840106,37.68894776,"high, but no apparent open vessels",2.37787147950211,NA,43232,"SF_reprise_051218",0,41.17864281,NA,NA,5,12,2018,43232,"Sperry","1","SF","SF.9","SF1_9_c",39.0201912928564,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,162,1606.79851962641,1124.75896373848,NA,NA,NA
"172","SF1_9_c_b6","SF1",9,"c","b6","",0.001553922,2.3,103,0.001978514,81.582,0.190473603,10.58186684,"",4.1547562843725,NA,43232,"SF_reprise_051218",0,11.56166305,NA,NA,5,12,2018,43232,"Sperry","1","SF","SF.9","SF1_9_c",19.6358087974639,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,162,227.022605030503,233.833283181418,NA,NA,NA
"173","SF1_9-c_b1","SF1",9,"c","b1","",0.002361426,1.8,77,0.003006661,66.1,0.357250517,19.84725096,"",2.54469004940773,NA,43232,"SF_reprise_051218",0,21.68494762,NA,NA,5,12,2018,43232,"Sperry","1","SF","SF.9","SF1_9_c",25.9756586132698,690.0800103,1174.547518,481.3300072,1221.930018,10.3815206,23.58504164,3.762749916,34.29091657,229,162,563.280796423758,433.726213246294,NA,NA,NA
"174","SF15_3_a_b1","SF15",3,"a","b1","",0.000847875,1.59,63.3,0.001079548,24.912,0.340348094,18.90822745,"",1.98556509688509,NA,43232,"SF_reprise2_051218",0,20.65897804,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.3","SF15_3_a",12.5465541467673,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,259.198986595736,164.072958515101,NA,NA,NA
"175","SF15_3_a_b2","SF15",3,"a","b2","",0.001291047,1.49,63.8,0.001643813,46.388,0.278314965,15.46194253,"",1.74366246255867,NA,43232,"SF_reprise2_051218",0,16.89359471,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.3","SF15_3_a",26.603772803556,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,449.433355500196,286.738480809125,NA,NA,NA
"176","SF15_3_a_b3","SF15",3,"a","b3","",0.002016463,1.38,53,0.002567441,40.89,0.493143401,27.39685563,"",1.4957122623741,NA,43232,"SF_reprise2_051218",0,29.93358529,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.3","SF15_3_a",27.3381458644302,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,818.328720903381,433.714222078792,NA,NA,NA
"177","SF15_4_c_b1","SF15",4,"c","b1","",0.00162699,1.54,121,0.002071548,40.848,0.398303482,22.12797123,"",1.86265028431339,NA,43232,"SF_reprise2_051218",0,24.17684434,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.4","SF15_4_c",21.9300425549595,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,530.199225220832,641.541062517206,NA,NA,NA
"180","SF15_4_c_b4","SF15",4,"c","b4","",0.001398832,1.4,59,0.001781049,30.8,0.45416639,25.23146613,"",1.539380400259,NA,43232,"SF_reprise2_051218",0,27.56769805,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.4","SF15_4_c",20.0080499886954,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,551.575880657661,325.42976958802,NA,NA,NA
"181","SF15_6_a_b1","SF15",6,"a","b1","",0.001573762,1.605,90,0.002003776,58.8,0.267646645,14.86925803,"",2.02320530386591,NA,43232,"SF_reprise2_051218",0,16.24603237,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.6","SF15_6_a",29.0627945110888,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,472.155100389807,424.939590350826,NA,NA,NA
"183","SF15_6_a_b4","SF15",6,"a","b4","",0.003431855,1.87,134,0.004369573,59.67,0.575139075,31.95217084,"",2.74645883758454,NA,43232,"SF_reprise2_051218",0,34.91068624,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.6","SF15_6_a",21.7261584930502,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,758.475102351386,1016.35663715086,NA,NA,NA
"184","SF15_6_a_b5","SF15",6,"a","b5","",0.002117534,1.39,54,0.002696128,39.03,0.542540075,30.14111527,"",1.51746779150021,NA,43232,"SF_reprise2_051218",0,32.93194142,NA,NA,5,12,2018,43232,"Sperry","15","SF","SF.6","SF15_6_a",25.7204800119111,733.8575109,1193.297518,392.9775059,1014.252515,4.944791556,21.16574999,-0.771499983,31.47449985,NA,162,847.025341046537,457.39368416513,NA,NA,NA
"192","SF16_10_c_b1","SF16",10,"c","b1","",0.003442557,1.68,100,0.0043832,44.359,0.776067423,43.11485682,"",2.21670777637296,NA,43251,"SF_fullcurve1_053125",0,43.11485682,140,50,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",20.0112078248679,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,862.780360164442,862.780360164442,300,NA,2588.34108049333
"205","SF16_10_c_b3","SF16",10,"c","b3","",0.000685479,1.49,78,0.000872779,17.731,0.386599283,21.47773796,"",1.74366246255867,NA,43251,"SF_fullcurve1_053129",0,21.47773796,140,NA,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",10.1688258941936,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,218.403377916352,170.354634774755,NA,NA,NA
"207","SF16_10_c_b4_lowestimates","SF16",10,"c","b4","lowestimates",0.001315662,1.45,103,0.001675153,31.972,0.411504551,22.86136396,"not open yet?",1.65129963854314,NA,43251,"SF_fullcurve1_053143",0,22.86136396,170,NA,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",19.3617192505458,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,442.635310678067,455.914369998409,NA,NA,NA
"208","SF16_10_c_b5","SF16",10,"c","b5","",0.000349688,1.18,45.15,0.000445237,15.864,0.220428899,12.24604994,"",1.09358840271461,NA,43251,"SF_fullcurve1_053145",0,12.24604994,170,NA,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",14.5063718311395,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,177.645753892343,80.2070578823931,NA,NA,NA
"209","SF16_10_c_b6","SF16",10,"c","b6","",0.000297055,1.65,50,0.000378223,16.436,0.180734601,10.04081114,"",2.13824649984955,NA,43251,"SF_fullcurve1_053161",0,10.04081114,238,NA,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",7.68667223407425,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,77.1804241974214,38.5902120987107,NA,NA,NA
